"samples","type","235630_at","208858_s_at","203313_s_at","1566695_at","201585_s_at","243682_at","1561301_at","1555514_a_at","223169_s_at","37966_at","228374_at","227638_at","236413_at","1570009_at","1553936_a_at","1558785_a_at","220431_at","1562080_at","209920_at","238070_at","237115_at","1557022_at","220489_s_at","218301_at","211570_s_at","203806_s_at","243905_at","226591_at","1558000_at","200658_s_at"
220,"luminal_A",5.9631427972137,8.55599304119045,8.6145739785483,2.90947287738173,7.4367590805311,5.54807636331764,3.95525985072422,6.44322550405686,5.44330974128954,6.5812955244227,6.3377858026233,6.50092716574336,5.72128239758355,2.92024852000657,4.22372935705273,4.34537022381737,3.9331639816383,3.01155127992935,5.84784806513879,6.62148430522056,3.80493004690653,3.89758747734167,5.055377246107,7.15008303390612,3.54823773592596,5.45078633410121,3.30128725002249,5.20723908249034,3.76060038119385,9.10209177852675
221,"luminal_A",6.19476605854761,8.10235816161267,8.80847084615508,3.30349388021008,7.8972394385333,6.5996829575278,4.15261595121888,6.45341623509958,4.9160396757896,6.26655408598271,6.79154981432396,7.17763993649957,5.97295884017003,2.87569966268514,3.57040491833825,4.60455840424687,3.5489726230143,3.04590315324347,6.15638388646534,8.25330753000292,3.94077914686046,4.32359979553724,4.15169155087044,6.72784029369483,3.36346473261045,4.84547662346323,3.01796747551155,5.56051104256046,3.75327967985957,8.4941325276749
222,"luminal_A",6.25491781364359,8.85620783334257,7.85808727282617,3.32741935141564,8.28607270587679,6.15707197610352,4.16532715380386,6.89908393527607,4.28522748247682,6.16134209448426,6.51634323506749,7.47131552156002,6.55205703819511,2.80429148529158,3.61934346872423,4.18106114883262,3.31456315314201,3.17331188383963,6.5126274046382,6.91627248641326,3.69351307478159,4.18702869678508,4.31387979914425,7.31369510576187,3.28646980996154,4.99896650175101,3.44865782165453,4.72099534426259,3.68595765849279,8.41671606326517
223,"luminal_A",6.4914275548524,8.85993226886483,8.63662003995848,3.16641087845166,7.87897563323743,5.82658801219561,4.4814786551013,6.48854050319979,5.05583615869406,7.08066118472416,6.80043829523955,7.3640817471534,6.34791967494127,3.02748315320391,3.58635254362152,4.14212483977493,3.31229378828048,3.33491932626791,5.77145342844733,6.49160424902408,3.6790806366254,4.04584478568323,4.23535421200121,6.90118930077182,3.46766791205462,5.26353825856948,2.93448004723353,6.49595697419058,3.36070008108091,9.32518050952248
224,"luminal_A",6.46556402302896,8.69762300693301,7.9938818014839,3.11168027769907,7.13604773826487,6.1777809036846,4.32055957128686,6.68949052567379,3.85982842165643,6.25838906019269,6.33558822283538,7.26429004162491,6.38781000972651,3.5079333007204,3.68416329484077,4.51331561716163,3.65761832771011,2.92240715139233,6.11976199069207,7.08302383177435,4.01744440113703,3.99872103716611,4.31589737885496,6.86847286762631,3.55029306309347,5.30578895292388,3.26695577824164,5.02997285695001,3.79271334390541,8.80587614479596
225,"luminal_A",6.79952276604598,8.63975408913413,8.16884220674044,3.15334755689502,7.85053693871141,7.06048884690701,4.34352307610172,6.57425134607512,4.09302146049163,6.36768425581099,6.08676871340447,6.73110413030948,6.06971860902514,2.94030565183881,3.62276005584057,4.54606256852505,3.53718362482279,3.02062688690043,6.35314903305188,7.67810582255531,4.35371518006601,4.57776989987321,4.79985090512928,6.98300580311986,3.68911770836941,5.39391482352705,3.33421207257997,5.35895601244972,3.41985366591426,8.79972555308961
228,"luminal_A",6.73561172096178,8.48980813535027,9.15080637846317,3.00285901045155,8.46218334534185,6.92673775125586,3.64692463092616,6.67662493708592,4.38564876760905,5.97679773398947,6.62340562365549,7.47482793033696,5.97140416689334,2.89622545247884,3.39896919411125,3.81276771202821,3.28207205998168,3.3473745494008,6.77995038002098,7.23086272158417,3.5380728828078,3.26628337905287,4.62484564623183,6.29838480763524,3.42285839446836,5.52036500224202,3.10619106113571,5.42154677295818,3.40464531758497,9.56799200613125
231,"luminal_A",6.62369884344275,8.4712874850656,8.59259199954752,3.25683032633432,8.22590537664936,6.07874943699457,4.18927772608899,6.5985072834146,4.20890662943612,5.88706651661847,6.54820234241983,7.304242580405,6.35508119014523,2.94432673256027,3.88099833250416,3.9525832627177,4.00510795366214,3.36882471158618,6.56937694817653,6.98420512223411,3.71859165467285,4.18747397773419,4.3512067534303,6.65055889068349,3.5132574157927,5.17289540136795,3.19348040607505,4.67988288289174,3.66290256783531,7.82498754849698
232,"luminal_A",6.31587833456417,8.39051839921087,9.21629366766417,2.97135072863662,8.06241120788823,6.46311332152272,4.19906845468288,7.23177494615468,5.25092675076649,5.48132917525669,7.04420468736805,6.83205286249277,6.39518807366824,2.92059941784278,3.62404349761154,4.6073446318857,3.39617535851471,3.0961326298453,5.95856399095433,7.61699723824638,4.20998654122152,4.53075304165349,4.35511711443646,6.51549843307145,3.41905469704774,4.84427626221342,3.16410684277926,5.02847602007854,3.87066975965215,8.45968993721819
234,"luminal_A",6.73116428874075,8.05048570749601,8.17283938946306,3.00515467543229,7.95601133723599,6.34298978611163,4.70975185679213,7.04942397050591,4.22351485307979,5.59478841058921,6.43531650316969,7.09053004733695,6.05193899015158,2.89072481486493,3.63918294120575,4.38433633662637,3.48074928887947,3.41058446869555,7.53180326610113,6.88728520567925,4.04114992294945,4.17780288569859,4.39750234408546,6.32196748886667,4.0081979689948,4.97671935092734,3.35321778037477,6.21640716164718,3.62509603334356,8.87552322082391
235,"luminal_A",6.40497440548153,8.90510762321867,8.47274725159855,3.08547350948939,8.3218050979563,6.76723808233971,4.83029922178518,7.19361914123276,5.67278860796828,6.05224432178082,6.0107177545044,7.03044133210225,6.35009667274452,2.97295010045696,3.83608468926955,4.50280884210824,4.05502072412289,3.0624923439089,6.22816182083971,7.21022015363742,3.83793988747825,4.49814516557098,4.56343465130049,6.96190490638646,3.50616927783912,5.39592890643146,3.52340209694379,6.22000980343686,3.44388732910125,9.61912204601957
182,"luminal_B",6.51711036942831,9.0236330650542,7.98906561412233,3.31562524169971,7.81109661605034,5.98567697075811,4.44315581890539,6.23890863565352,4.43882388599452,6.66984384329146,6.94713376687808,6.91584683469187,6.6650732515048,2.96740959529874,3.62297818928099,4.60823923405983,3.44356670067211,3.13054669263074,6.54643903523552,6.6316693133697,3.46226720025795,4.23638013526175,4.18469441384955,7.08118246770544,3.58981681007655,5.73985627788234,3.32082176215394,4.10175757141766,3.55446238116294,9.60788075615177
183,"luminal_B",5.99077239363994,8.40896371279637,8.52637035547579,2.77037612205281,8.53635228138523,5.84414613029083,3.28562748591845,7.12504301482573,4.51349730689324,6.05667762214872,7.22417246142419,6.7584575808633,6.01057726930489,2.81273548580185,3.35536913531601,4.23012230807598,3.60377949798379,3.05787305891278,7.35965147377571,7.32815074366017,3.9473747715173,3.89428086601001,4.81028795940357,6.63828664007569,3.38545995938912,6.5198982181865,3.24760622906861,4.48910829929091,3.64582015422634,9.24645180273734
185,"luminal_B",6.27996078715068,8.54233924310551,8.25322110074174,2.8636967260208,8.081973722366,5.89898054321816,4.29296871553703,6.06733152315959,4.68235726631908,6.72349856831354,6.94028886686359,6.69449713286966,5.89375066630349,2.93940303148313,3.46390479657791,4.00398414542514,3.34679160972119,3.17179558549387,5.99570662955458,7.19245668874849,4.14069553232726,3.84398285651921,4.94537028774312,6.35714331060073,3.67068859408699,5.8298750985272,3.13755510041531,4.97859436532992,3.57778586887718,10.3155655541058
186,"luminal_B",5.86682677241772,7.97120650957333,9.14183354818708,3.07910597853881,8.12619361195008,5.92459095421126,3.91355081157934,7.54663615093128,4.00816354502757,6.29043994375462,5.90405409171905,7.8277661963705,5.98968785008117,2.8248640084695,7.2357823317822,4.17303502368672,3.26091177933684,3.12640233613776,6.44489460507013,7.16163575927434,3.65319914287256,3.90919591862906,4.60364654620159,6.91754234523635,3.60905449799707,5.18135830204676,3.32711371822098,5.71422766167987,3.47983536983727,9.58259332163138
188,"luminal_B",6.18732776353395,8.42671147451436,7.72715888669349,3.08555778741006,7.91905349156685,6.31268710478138,4.08470964232934,6.01647235612387,3.99057187199555,5.60964860149221,6.39343374743957,6.61428602589952,6.51257755070604,2.82330222701069,3.53804137338972,4.02777909137163,3.61429313757838,2.91657642211051,6.1303264284975,7.19898739750984,3.69979419038362,4.14115774586866,4.7687956642365,6.91395334992639,3.7448413771179,5.84536363382633,2.98655547917798,4.44808572950023,3.68219923061343,9.29334120412825
189,"luminal_B",6.18558856057573,8.91402675479863,8.45413017179077,3.11923167437411,8.36749629497765,6.41442727243351,4.61471827077936,6.95104111625692,5.40604323567709,6.97705046047566,6.46515694973695,6.56041073070399,6.36029012346255,2.99398344346585,3.96413079379852,4.08242933477644,3.52709906456439,3.0977667869605,5.52912828749886,7.06955557460541,3.99589204944255,4.26883414099018,4.60192042785687,6.55626623349081,3.65258287529056,5.58864580378927,3.19181705482552,4.48175961646429,3.58253815802227,9.55680568780391
192,"luminal_B",6.09643741106397,8.90146339361574,8.81393929271944,2.68945319738547,7.48095925052531,6.07312758264309,4.0793232304503,6.40421132423685,4.97165584997385,5.30919564559767,7.27687125621792,7.09170883303608,6.17700507972098,2.97478089463415,3.67061360210212,4.03809607144729,3.52625269392182,3.11461182271339,6.45390147285777,6.46206649056785,3.50271936848251,3.62708648009507,5.08503531326584,7.2701032335756,3.72536609385931,5.73327438068725,3.13100140515606,5.24602049100184,3.48221388913076,8.78615297735146
193,"luminal_B",6.45003735917386,9.74425795401263,8.39454786348369,2.91630824676945,8.26982766777655,5.85479957338989,3.92448480715672,5.91404046997534,5.82741865096144,6.32831299283004,6.94820394127696,6.36101602652887,5.85359500333793,3.10665848669614,3.40955781326204,4.15365354830186,4.90890583277843,3.13628578244395,7.07076895460296,6.93235562159802,3.9564275580671,3.75652173066302,4.68105360227032,7.4836771020652,3.55561959191162,6.47876992884412,3.15550017953814,3.54291490522011,3.46227015367477,8.96148972828584
196,"luminal_B",6.52926600531407,8.5055130951595,8.25968690498525,2.83388216201592,7.89572995203874,5.80620496965566,4.28472248921013,6.31360905774873,4.36283905711112,6.99793141640826,6.71551331502573,6.82748376674193,6.06518255569171,2.96566955358448,3.25966938200961,4.00694913355976,3.38985934926419,3.09939381373723,6.66877413455248,7.02928328639996,3.69451391337137,3.77570817176721,4.14863700397331,7.09165532452916,3.57686986601389,5.20048771599656,3.31793547270216,5.50648753386779,3.47680943581049,10.3682397448042
197,"luminal_B",6.15322393847032,9.04011729120462,8.67314112485302,2.89899938072768,7.7916697377045,5.77945984594303,4.32392259698355,5.94232843445964,3.78460149646492,6.31138664308218,6.61318403747813,5.9302043859762,6.1646527657303,3.05011142646925,3.68085919503484,3.96123156459277,3.48517572347873,3.0945320293283,6.43337519564799,7.21059790060931,3.93886100433682,4.0482231523476,4.28196819905119,7.71569281880171,3.2976795782257,5.91595719221579,3.0026670557881,5.52959361676593,3.28328695933064,8.51356897080146
198,"luminal_B",6.34161199787909,9.14954187085041,7.463946352414,3.24731268328433,6.8757047143891,6.05543253554204,4.35043117643655,6.07728924312198,4.72242803511163,6.98783527340847,6.5169368638545,6.41929852798417,6.47573733023561,3.08433390044007,3.73501598326941,4.34247052959305,3.59021539938297,3.27362724706847,5.86711767853488,7.83992208717177,4.07445191320913,4.05670563409895,4.35662742955718,6.98416836137159,3.72600200681896,5.6820347740636,3.33903742952889,4.99387637258847,3.55043983270325,9.33511636279584
201,"luminal_B",6.61610407346324,8.23563336365298,8.77143996927632,2.91752410982256,8.24612856470551,5.56496861643093,3.86641769792323,6.59862564513526,3.97138205951794,5.52611390854211,6.48468331794424,7.8635718230695,6.40832709725361,2.95316128405257,3.47072301060919,4.24713284230032,3.59200261878994,3.12465473550271,5.80695072064941,7.00936322624793,3.60876168615358,4.15083495055169,4.71678843461731,6.87104492444631,3.52916543660638,5.46315459475161,3.32531286220182,4.21666033042011,3.4134060113908,9.63232255548673
202,"luminal_B",6.37964545939679,8.4448587971564,8.37878163298325,3.12758527199262,7.92762845699214,5.96931427529224,4.40095969809421,6.71363951710491,5.29636053170851,5.76110167547169,6.29969794675415,6.9637001507143,6.06109695494525,2.94991639853873,3.50748194958591,3.94348621762942,3.41399964438454,3.20063224881078,6.33701560555267,6.86511888128801,3.66980178964426,4.28956885994904,4.15710836413363,7.13204872909846,3.81923382903356,5.98795408615546,3.30181499695331,4.76943097785312,3.47575243700659,10.8268282585632
206,"luminal_B",6.86456651081477,8.74221606283718,9.41113582530129,3.0639595139008,8.49123947875949,5.96707463560405,4.06951604406482,6.4291592231825,3.63535485569787,5.6042492354913,6.59526862253481,7.45015019098098,6.563664559842,2.99214018943894,3.35114380273482,4.04872956561593,3.12650425983903,3.03211193140503,6.06774314863943,7.01434431294543,4.09326252117785,3.82684746652784,4.52714440392816,7.10189362220127,3.44604666928028,5.70983664578813,3.42339441871942,5.26803614076913,3.45889274307859,8.97655400154515
207,"luminal_B",5.57455829714777,8.72010950051307,8.77268995145684,3.0948729364678,8.69290918245515,5.39716513076691,3.8798604637416,6.68501449769194,3.86259032015265,5.39642174479611,6.89471583471351,7.40346133411666,6.47025679794087,2.74309874273357,4.69352267311409,4.15538006949492,3.15656409831179,3.11262072558511,6.28849798265269,6.24009873698365,3.82147213230874,3.72496892128784,4.98456325855537,7.83643024368059,3.42489889618877,6.81163110939143,3.31058386329463,4.55736940540587,3.65339410061387,10.8499248843345
210,"luminal_B",6.09892239291433,8.99824965127471,8.53753515748354,3.14566279393,7.97104037966525,5.62040429115182,4.26183881131175,6.73527675420191,4.59129781693671,6.34957628088542,5.93098709769482,7.3159069700714,6.04253367174661,2.89649105723134,3.52352662381199,4.08352407753734,3.54779392574394,3.12809914563914,5.3294898763069,7.17806350370525,3.9917190299134,4.36143579523486,4.68554152662548,6.65817195064388,3.57896245521092,5.24473087917074,3.37359746057481,5.11874804175877,3.59244552730089,10.422655985011
211,"luminal_B",6.54323096780013,9.23404150937603,8.07134756773155,3.12741466054973,7.77340085285124,5.75451467606378,4.18862652414728,6.16992479373788,4.11632173308017,6.61816041629253,6.68254632187076,6.393199187198,5.84994332986318,2.98421665221984,3.60798248428888,4.09976093459627,3.58439960565786,3.07192557393775,6.09228677764937,6.72463463897302,3.84904876665335,4.49684371871805,4.63189189801554,7.24390839936835,3.65541135771248,5.76571222058714,3.27674834561325,5.04697492335845,3.68623793689007,8.8711237321826
212,"luminal_B",6.29515756661431,8.56672225750205,8.85203633186115,3.03966472165783,8.05297147509621,6.55437836265021,4.57452158362115,6.93246407892976,4.29670310167158,5.89941339365599,6.33514885794809,6.70926141517517,6.1069388186485,2.89576966651191,3.58879152409462,4.10232224604522,3.68048155605541,3.21380929054769,6.31350976224686,6.90121052771179,3.60803851300761,4.33977361289271,4.4722035388451,7.11444042459609,3.3970484290508,5.21239534801839,3.11000347069769,6.26027829748149,3.60692868890631,9.03074415992885
214,"luminal_B",6.11496372842509,8.84598310867417,8.47746555894231,3.11737176012613,8.17743126877606,6.45640542771015,4.53447944238555,6.29263984279699,4.00564543816021,6.31974185399245,6.23719086372884,7.30720577329858,6.08838967279841,3.20036211143465,3.45383939092845,4.12038792516461,3.63397926599797,3.04315530607066,6.10313036339751,7.61258693912442,3.63553654860141,4.0801597853505,4.57979191438855,6.66187022902658,3.52615331189618,6.26156498054606,3.28641668075165,5.38533637632127,3.2193759807895,9.4784351789865
215,"luminal_B",6.0970822478973,9.06329823990069,7.98252898588584,3.50434345975786,7.72000811324662,5.6714279648775,4.93220398255365,6.45455293665847,3.89334046038093,6.52918765352464,5.86267396035667,6.00846401054608,6.75614708362624,3.40287463245709,3.83444739207351,4.7934088111416,3.86633760293967,3.45584354293642,6.15688391451527,6.21897579945181,3.59461361456125,4.86147558680917,4.41462261907638,6.91015603660935,3.53381425751342,5.71144927541676,3.19339068925044,4.54274421500984,4.02932135465337,8.93581918265225
218,"luminal_B",6.74161602698215,8.44240744077885,9.22929914730488,3.08525265747097,8.28582366040292,5.79187697623295,3.9875546308365,7.06701470081224,4.19662591162744,6.02967236832757,6.57466631516042,7.29413426918037,7.41771462267983,3.04716793155325,3.62144594808735,5.08242288456072,3.32501781237116,3.34007294212505,5.65388174949097,7.65753329705595,3.67705049741967,3.96665651408307,4.60548627715732,6.46370956057637,3.46721227556903,5.09273038048423,3.24378282597358,4.25186900985249,3.49636686075721,10.2172842855249
219,"luminal_B",6.06239202867399,8.76937528182539,8.56835694759365,3.14530439036283,8.17655241726674,6.08564545832817,4.14632189265186,5.97939164151176,4.23877094015651,6.58549092202074,6.94298380864907,7.09036840074013,5.9245705275866,2.88774840106185,3.43095756573381,4.07599817523736,3.42678491143247,3.03400718834551,6.69947180790032,7.44470814341648,3.62368134741529,3.86207257171455,4.82281458634487,6.82051621137399,3.70861668658026,5.63982349581891,3.20025375018172,3.52578552261796,3.47363965884112,9.28117592213599
226,"luminal_B",6.41903493272694,8.63890834038528,9.27871577951468,2.95047740337724,7.81985588743834,6.09477132458338,4.464643752901,6.80897280561959,4.5667317167596,6.37337993553975,6.50505240412575,6.57502694144438,6.12864886960622,3.01915668111272,3.55937229082291,4.14774396252052,3.43416263210464,3.24993122677367,5.93195745375665,8.41056710294253,3.83825793984999,3.84843592314558,4.95794264179354,6.96178524626221,3.58253815802227,4.90820688433416,3.12701147843265,3.88063368295599,3.48574501001164,8.73752438385536
227,"luminal_B",6.41933293554501,8.57774376832844,8.08931863767263,2.86654412187163,7.52386186747068,6.14041398531587,4.06095908906357,6.41135940580494,4.02174249559367,6.60887580856238,6.8175612821697,6.88878144978533,6.05267890446359,3.05109377669524,3.77876786088806,4.10735132176066,3.51829566476891,3.5720622960687,6.17382487830656,7.03729061272162,3.69979419038362,3.80090841643003,4.74726977295151,7.2611976204658,3.70421013218651,5.95603843377437,3.40619157740893,4.72223261172359,3.36026348175495,8.73889854202557
229,"luminal_B",6.01862099576015,8.57671337397901,8.23388544539264,2.82543574156249,7.95667438974627,6.14838373736457,4.01639550981446,6.65724164208485,5.06219432018012,6.59398061787327,6.47972943611174,6.91714446141247,6.30185941290264,3.02698483210331,3.52902681408195,3.95808790499355,3.50544032899583,3.11714014544474,6.82495236150158,7.18658835913315,3.56761762966976,3.92568292137602,4.57565597354158,7.27664138660169,3.65820839400466,5.12804221773216,3.31282561264776,3.62669659448431,3.45734964428488,11.1256976466623
230,"luminal_B",5.78557047577505,10.0588297392487,7.50118819588635,2.82588591551365,7.84467379487071,5.53591162787859,4.33521917710399,6.01431629010963,4.32786193244297,6.96197811334853,6.68805594692653,6.42069654469484,6.76733409639515,3.2246055331337,3.63290530519798,4.24271011149456,3.30327577182667,3.14585877479803,6.13677856718404,7.04869479944351,4.03871676061324,3.95274220124859,4.83172056927848,7.71342258016414,3.71309206454566,6.34243374819598,3.1661235609337,5.38482401713887,3.55797002698842,10.8868349825792
233,"luminal_B",6.721562804508,9.2482248808466,8.41780476922329,2.89720383618567,8.04532514006067,6.21902392679478,4.24939349198735,6.60584637160579,4.74993498125573,5.66318507889345,6.72984374257391,7.08056641299876,6.01535559070332,2.75426047372373,3.79141656526198,4.30114357968049,3.57363542879174,3.11369384037249,6.77440869039389,6.13035017682958,3.70837929734221,4.22968263314399,4.12733761137354,7.13185849102167,3.58420320758224,5.98460935907172,3.10001764694958,4.56998797035686,3.42092936085423,12.119375631013
236,"luminal_B",6.68118626270554,8.02454780855876,8.08340790654728,2.90875597036118,7.96439415307166,5.54664004733756,4.30722245601233,6.92641361233897,4.73367455427376,6.89823607851141,6.24531646687409,5.94261099141694,6.21100000916374,2.99735132892885,3.57186446323184,4.29619967271876,5.45616623078219,3.03814613383058,6.0314117674024,7.41055208922198,3.80449154836951,4.49134308074746,4.39092813531515,7.28808006407721,3.93925060196371,6.17278110912446,3.54312335619996,4.67556011039,3.50319838982876,9.4542931591998
237,"luminal_B",6.56364019607393,8.54451216829045,8.8823565059575,3.21511219138959,8.32400424750131,6.11203420793295,4.37044039657428,6.59963095684139,4.61140639281742,5.67231361343048,6.46879248665296,5.9687342208829,6.1088537473635,2.93752461647236,3.63819050739128,4.14871355256243,3.35170699439472,3.21103118363818,6.32590155459998,7.41327323009912,3.67209154637225,4.69209168723106,4.48355662928899,7.3917031915676,3.75103825525993,5.70765627068284,3.05941946524258,4.9088482910621,3.63991714970403,11.0574024512006
238,"luminal_B",6.79770232435406,10.4494548253932,8.99340082320773,3.1775959078219,8.17564210224219,5.67265374495708,4.43246815957181,6.90352581299547,4.78046650344752,5.80555189853855,6.58798498123611,7.33591094925471,6.14639283926596,3.20886746943664,3.70707940193884,4.34653933408706,3.57127948914188,3.33925617647301,6.67313678945066,6.59561468149271,3.66975769083455,3.93067961849965,4.4013840265218,7.30108106688137,3.78940122573765,5.52059000048845,3.23977642024405,4.74585064733,3.62697454776377,8.84677222000948
